11.3178,62.8533
11.3178,63.5978
11.3179,63.242
11.318,63.1699
11.318,63.5345
11.3182,65.3101
11.3183,64.6776
11.3184,62.4681
11.3185,63.2486
11.3185,62.6689
11.3186,62.5313
11.3187,63.4279
11.3188,62.3498
11.3189,62.2
11.3191,62.2669
11.3191,61.3289
11.3193,61.7072
11.3193,61.6809
11.3194,62.1634
11.3195,61.1525
11.3196,62.1194
11.3196,62.2569
11.3197,62.268
11.3198,64.7494
11.32,65.1706
11.3201,64.4876
11.3202,63.6964
11.3203,64.9157
11.3204,64.5195
11.3205,64.4271
11.3208,66.2963
11.3211,63.0191
11.3212,66.6163
11.3214,65.5541
11.3214,63.517
11.3215,64.6833
11.3216,63.3904
11.3216,63.4141
11.3217,63.0776
11.3218,63.8298
11.3219,62.112
11.322,63.6012
11.3221,62.296
11.3222,63.3606
11.3223,64.7603
11.3225,65.2482
11.3225,62.9819
11.3226,64.0889
11.3227,62.2188
11.3227,62.4037
11.3228,63.2331
11.3229,62.4721
11.323,63.4533
11.323,62.9097
11.3232,62.7579
11.3232,61.9162
11.3234,65.6829
11.3235,63.7828
11.3236,63.6122
11.3237,63.5515
11.3238,63.2062
11.3239,63.9562
11.324,63.0532
11.3241,63.2708
11.3242,63.1473
11.3244,63.25
11.3245,65.9385
11.3246,63.7107
11.3247,64.3033
11.3248,62.065
11.3249,61.3728
11.325,60.8397
11.325,63.2376
11.3251,62.6382
11.3251,62.702
11.3252,62.0492
11.3252,61.5738
11.3253,60.9769
11.3253,65.4264
11.3254,64.1791
11.3254,63.6657
11.3255,63.1831
11.3255,63.1874
11.3256,63.5874
11.3256,63.0794
11.3257,63.0667
11.3257,63.3538
11.3258,62.5788
11.3258,62.5615
11.3258,62.5224
11.3259,62.5592
11.3259,65.0067
11.326,64.3282
11.3261,62.9532
11.3261,62.1529
11.3262,63.9859
11.3262,65.4572
11.3263,63.0424
11.3263,63.2006
11.3264,62.5378
11.3264,62.9601
11.3264,63.6408
11.3264,63.6804
11.3265,63.0668
11.3265,62.8767
11.3266,62.9055
11.3266,62.9055
11.3267,63.1902
11.3267,62.9422
11.3268,62.6687
11.3269,62.5328
11.3269,62.2819
11.327,62.314
11.327,62.6889
11.3271,65.1105
11.3271,64.2193
11.3272,63.937
11.3273,63.5826
11.3273,62.4313
11.3274,63.7606
11.3274,63.359
11.3275,63.4238
11.3275,61.8954
11.3276,63.8006
11.3276,63.8006
11.3277,63.0524
11.3277,62.5127
11.3278,62.848
11.3279,63.1125
11.328,61.7601
11.328,61.9787
11.3281,61.955
11.3281,61.8939
11.3282,62.2983
11.3282,61.9789
11.3283,65.9175
11.3283,65.3388
11.3284,62.714
11.3284,62.9125
11.3285,62.2535
11.3285,62.9774
11.3285,63.1699
11.3286,63.4786
11.3286,63.8925
11.3287,65.784
11.3288,65.1341
11.3288,65.2458
11.3289,64.6731
11.329,65.451
11.3291,62.4747
11.3292,62.2893
11.3292,63.4218
11.3293,63.4039
11.3293,63.832
11.3294,63.5497
11.3295,63.7746
11.3295,63.2978
11.3296,63.8035
11.3296,62.6668
11.3297,63.4223
11.3297,63.7467
11.3297,63.7694
11.3298,63.7586
11.3299,63.4782
11.3299,63.532
11.33,63.2965
11.33,63.0673
11.33,63.2317
11.3301,63.3771
11.3302,63.6197
11.3302,63.6676
11.3302,63.153
11.3303,63.5204
11.3303,63.1903
11.3304,63.0514
11.3304,63.1123
11.3304,63.329
11.3305,63.1942
11.3305,62.8058
11.3306,62.6399
11.3306,61.7932
11.3307,61.6797
11.3307,61.5415
11.3307,62.2106
11.3308,61.7159
11.3308,61.8194
11.3308,61.8932
11.3309,62.9506
11.3309,62.8476
11.331,62.7324
11.331,62.7324
11.3311,62.6505
11.3311,63.3849
11.3312,62.8366
11.3312,63.1049
11.3313,62.819
11.3313,62.8941
11.3314,62.7205
11.3315,62.8058
11.3316,62.6367
11.3316,62.8055
11.3317,62.5901
11.3317,62.9698
11.3318,62.8971
11.3318,62.9196
11.3319,62.7968
11.3319,62.99
11.332,62.7103
11.332,63.0418
11.3321,62.7141
11.3321,63.081
11.3322,62.7182
11.3322,62.7362
11.3323,62.6749
11.3323,62.6572
11.3323,63.0443
11.3324,62.5845
11.3324,62.3217
11.3324,62.419
11.3325,62.4633
11.3325,62.5928
11.3325,62.8192
11.3326,62.6538
11.3326,62.9176
11.3327,63.2855
11.3327,62.7664
11.3328,62.9113
11.3328,62.9018
11.3329,62.9346
11.3329,62.8591
11.333,62.8541
11.333,62.8348
11.333,62.9775
11.3331,62.7016
11.3331,62.7431
11.3332,62.4915
11.3332,62.8126
11.3333,62.6427
11.3333,62.5655
11.3333,62.5832
11.3334,62.8499
11.3334,62.5239
11.3334,62.7005
11.3335,62.3779
11.3335,62.6925
11.3336,62.4776
11.3336,62.3783
11.3337,62.65
11.3337,63.0868
11.3338,63.2267
11.3338,62.8286
11.3339,63.1238
11.3339,63.0565
11.334,63.0506
11.3341,63.2195
11.3342,63.2883
11.3342,63.3996
11.3343,63.0257
11.3343,62.8793
11.3344,63.1395
11.3344,63.3714
11.3345,62.8656
11.3346,62.9829
11.3347,63.049
11.3347,63.0736
11.3348,62.805
11.3348,62.9598
11.3349,62.7629
11.335,63.1809
11.3352,62.8197
11.3352,62.9949
11.3353,62.6077
11.3353,63.0315
11.3354,62.9613
11.3354,62.9613
11.3355,62.6707
11.3355,62.9087
11.3356,62.4974
11.3357,62.4589
11.3358,63.0256
11.3358,63.0256
11.3359,62.5091
11.3359,62.7839
11.336,62.7544
11.336,62.5802
11.3361,62.6559
11.3361,62.4535
11.3362,62.4946
11.3362,63.2196
11.3363,62.674
11.3363,62.8641
11.3364,62.7466
11.3364,62.9344
11.3365,62.5668
11.3365,62.6599
11.3366,62.8671
11.3367,63.0967
11.3368,63.1134
11.3368,62.87
11.3369,62.6545
11.3369,62.8018
11.337,62.81
11.337,62.6067
11.3371,62.7704
11.3371,62.8159
11.3372,63.0291
11.3372,62.9065
11.3373,62.835
11.3373,63.0166
11.3373,62.9336
11.3374,62.9738
11.3374,64.1119
11.3374,63.6244
11.3374,63.0776
11.3374,62.98
11.3374,63.5304
11.3374,62.8789
11.3374,63.0747
11.3374,63.0792
11.3374,63.2061
11.3374,63.6307
11.3374,63.0397
11.3374,62.9654
11.3374,63.0272
11.3374,63.0318
11.3373,63.08
11.3373,63.0312
11.3374,63.3924
11.3374,63.3924
11.3374,62.9238
11.3374,62.9417
11.3373,62.9341
11.3373,62.8635
11.3373,62.9919
11.3373,62.7624
11.3373,62.8876
11.3373,62.8212
11.3373,62.9158
11.3373,62.9248
11.3372,62.9991
11.3372,62.9076
11.3372,62.7963
11.3372,62.5945
11.3372,62.9568
11.3372,62.8871
11.3372,63.354
11.3372,62.8081
11.3372,62.9661
11.3372,62.7866
11.3371,62.6661
11.3371,62.5422
11.3371,62.4396
11.3371,62.4166
11.3371,62.389
11.3371,63.1262
11.3371,62.6845
11.3371,62.8117
11.3371,62.6876
11.3371,62.8038
11.3371,62.7445
11.3371,62.774
11.337,62.8875
11.3371,63.0088
11.3371,63.0245
11.3371,63.1767
11.337,62.6059
11.337,62.7177
11.3371,62.9004
11.337,62.9217
11.337,62.7641
11.337,62.7029
11.337,62.6563
11.337,62.6129
11.337,62.6627
11.337,62.6278
11.337,62.7468
11.337,62.7159
11.3369,63.3219
11.3369,63.0171
11.3369,63.0814
11.3369,62.7579
11.3369,63.1411
11.3369,62.8248
11.3369,63.0368
11.3369,62.9213
11.3369,62.8943
11.3369,63.3605
11.3369,62.8641
11.3368,62.9218
11.3368,62.9058
11.3368,62.8775
11.3368,62.8328
11.3368,62.8008
11.3368,62.9943
11.3368,62.9716
11.3367,62.8462
11.3367,62.8102
11.3367,62.4867
11.3367,62.5683
11.3367,62.7116
11.3367,62.7133
11.3367,62.7365
11.3367,62.6936
11.3366,62.6591
11.3366,62.7215
11.3366,62.6585
11.3366,62.6221
11.3366,62.7844
11.3366,62.7657
11.3366,63.2522
11.3366,62.8189
11.3366,63.0627
11.3366,62.7904
11.3366,62.7884
11.3366,62.7753
11.3365,62.8862
11.3365,62.7369
11.3365,62.8988
11.3365,63.075
11.3365,62.9887
11.3365,62.9916
11.3365,63.0407
11.3365,63.0599
11.3366,64.127
11.3366,63.7128
11.3366,64.4983
11.3366,64.4838
11.3366,63.8248
11.3365,63.761
11.3366,64.1991
11.3365,64.2112
11.3365,64.0073
11.3365,64.2164
11.3366,65.5986
11.3366,65.5799
11.3366,64.2315
11.3366,64.3534
11.3366,64.2619
11.3366,64.3121
11.3366,64.0687
11.3366,63.4479
11.3366,62.9306
11.3366,62.6315
11.3366,64.1307
11.3366,63.9448
11.3365,63.9518
11.3365,63.6814
11.3366,65.3652
11.3366,65.6872
11.3366,63.587
11.3366,63.4676
11.3365,64.0579
11.3365,63.7194
11.3366,59.9755
11.3366,60.162
11.3365,59.9292
11.3365,61.749
11.3365,62.0725
11.3366,62.1135
11.3366,62.0904
11.3366,60.7202
11.3365,59.9048
11.3365,59.9665
11.3365,60.0488
11.3365,60.7586
11.3365,60.079
11.3365,60.1241
11.3365,60.1868
11.3365,60.1968
11.3365,59.9816
11.3364,59.9208
11.3364,64.661
11.3364,64.796
11.3364,62.264
11.3364,61.4406
11.3364,61.2033
11.3364,60.9244
11.3363,60.6081
11.3363,60.6441
11.3363,60.6368
11.3363,60.6326
11.3363,61.3756
11.3362,60.5325
11.3362,60.6367
11.3362,60.7186
11.3361,60.4567
11.3361,61.3065
11.3361,61.3175
11.3361,61.0888
11.3361,61.0945
11.336,61.1412
11.336,61.1646
11.336,61.0187
11.336,60.7445
11.336,60.6943
11.336,60.683
11.3359,61.5007
11.3359,63.1149
11.3359,63.6768
11.336,63.3505
11.3359,63.3333
11.3359,61.9512
11.3359,62.0669
11.3359,60.7961
11.3358,60.4463
11.3358,60.4299
11.3358,60.4519
11.3358,60.8167
11.3358,60.8063
11.3357,60.6236
11.3357,60.668
11.3357,60.7047
11.3357,60.6691
11.3357,60.7788
11.3357,60.6462
11.3356,61.266
11.3356,60.2782
11.3356,60.2783
11.3356,60.3526
11.3355,60.7955
11.3355,60.7892
11.3355,60.7761
11.3355,60.8104
11.3354,60.8245
11.3354,60.8481
11.3354,60.7778
11.3354,60.7893
11.3353,60.9661
11.3353,60.6856
11.3353,60.654
11.3352,60.6564
11.3352,60.6322
11.3352,60.643
11.3352,60.5672
11.3352,60.6118
11.3352,60.6621
11.3351,60.6511
11.3351,60.6672
11.3351,60.662
11.335,60.6473
11.335,60.6428
11.335,60.6076
11.335,60.5975
11.3349,60.6947
11.3349,60.6529
11.3349,60.7281
11.3349,61.1229
11.3349,61.2166
11.3348,60.7051
11.3348,60.7524
11.3348,60.7455
11.3348,60.8076
11.3347,60.7635
11.3347,60.7981
11.3347,60.7513
11.3347,60.7712
11.3346,60.7162
11.3346,60.7816
11.3346,60.7445
11.3345,60.7457
11.3345,60.7378
11.3345,60.7588
11.3345,61.3675
11.3344,60.782
11.3344,60.798
11.3344,60.7716
11.3343,60.793
11.3343,60.7843
11.3343,60.7519
11.3343,60.749
11.3342,60.7706
11.3342,60.995
11.3342,60.9855
11.3342,60.7926
11.3341,60.792
11.3341,60.7232
11.3341,60.6437
11.3341,60.6438
11.3341,60.6717
11.334,61.18
11.334,60.7265
11.334,60.1021
11.3339,60.0713
11.3339,60.151
11.3339,60.1195
11.3339,60.2558
11.3338,60.2242
11.3338,60.2465
11.3338,60.2507
11.3338,60.0083
11.3337,60.014
11.3337,60.0141
11.3337,60.0707
11.3336,60.0724
11.3336,60.6261
11.3336,60.0435
11.3336,60.0396
11.3335,60.01
11.3335,59.7373
11.3335,59.7981
11.3334,59.8805
11.3334,59.8886
11.3334,59.9349
11.3334,59.8658
11.3334,59.8869
11.3333,60.5457
11.3333,60.9836
11.3333,60.6004
11.3333,60.7001
11.3333,60.6966
11.3332,60.7181
11.3332,60.6768
11.3332,60.671
11.3332,60.5317
11.3331,60.5105
11.3331,60.5054
11.3331,60.5046
11.3331,60.5422
11.333,60.5394
11.333,60.5745
11.333,60.5546
11.3329,60.5181
11.3329,60.5271
11.3329,60.7206
11.3329,60.4901
11.3328,60.4642
11.3328,61.152
11.3328,60.4873
11.3327,60.4789
11.3327,60.5307
11.3327,61.5816
11.3327,60.4143
11.3327,60.4786
11.3326,60.5983
11.3326,60.5401
11.3326,60.5
11.3326,60.1539
11.3325,60.0653
11.3325,59.7782
11.3325,59.9911
11.3325,59.9657
11.3325,60.5309
11.3324,60.6034
11.3324,60.2357
11.3324,60.2018
11.3323,60.7472
11.3323,60.0345
11.3323,60.0329
11.3323,60.0902
11.3322,60.068
11.3322,60.0649
11.3322,60.0849
11.3322,60.0555
11.3321,59.9241
11.3321,59.9217
11.3321,59.9438
11.332,59.977
11.332,59.9728
11.332,60.0233
11.3319,60.0276
11.3319,60.0145
11.3319,60.0274
11.3319,60.0867
11.3318,60.5022
11.3318,60.4364
11.3318,61.0975
11.3318,61.001
11.3318,62.9586
11.3318,62.8996
11.3318,62.9915
11.3318,62.6022
11.3318,61.7321
11.3318,60.7927
11.3317,60.38
11.3317,60.3658
11.3317,61.5987
11.3317,61.8698
11.3317,60.8901
11.3317,62.1174
11.3317,62.221
11.3317,62.4819
11.3317,62.4445
11.3316,62.5758
11.3317,64.5687
11.3317,63.0034
11.3317,63.1075
11.3317,62.1577
11.3317,61.3557
11.3316,62.3083
11.3316,63.138
11.3316,62.1525
11.3316,62.3777
11.3316,62.8386
11.3316,62.4026
11.3316,62.2966
11.3316,61.9339
11.3316,62.3725
11.3316,62.0827
11.3315,62.5097
11.3315,62.2633
11.3315,62.1346
11.3315,61.9086
11.3315,62.5181
11.3315,62.3671
11.3315,63.0587
11.3315,62.2213
11.3315,62.1397
11.3315,60.8286
11.3315,60.5477
11.3315,60.5517
11.3315,60.6025
11.3315,61.6994
11.3314,62.367
11.3314,62.3136
11.3314,63.6041
11.3314,64.4861
11.3314,64.306
11.3314,61.0718
11.3314,60.8113
11.3314,62.9669
11.3315,63.2774
11.3315,63.8751
11.3315,64.1023
11.3316,63.8714
11.3316,63.3206
11.3316,63.8271
11.3316,65.4985
11.3316,63.6615
11.3317,64.4138
11.3317,64.1308
11.3317,64.0346
11.3317,63.2725
11.3317,65.7204
11.3318,62.6924
11.3317,62.9584
11.3317,62.9809
11.3317,62.0555
11.3317,63.8538
11.3317,62.4934
11.3317,63.591
11.3317,62.8163
11.3317,66.7861
11.3317,63.7507
11.3317,63.4514
11.3317,63.1806
11.3317,62.3522
11.3317,64.5064
11.3317,63.6321
11.3317,63.0186
11.3317,62.6058
11.3317,62.9178
11.3316,62.8326
11.3316,63.0554
11.3316,62.7521
11.3316,62.1523
11.3316,62.4562
11.3315,62.392
11.3315,62.2575
11.3315,62.2367
11.3315,62.4636
11.3314,61.7262
11.3314,61.6763
11.3313,61.8001
11.3313,61.4334
11.3313,61.4845
11.3312,62.0958
11.3312,62.1012
11.3312,61.5251
11.3312,61.1161
11.3311,62.2181
11.3311,62.1025
11.3311,62.0665
11.3311,62.2338
11.3311,61.4295
11.3311,62.3637
11.331,62.6114
11.331,62.5369
11.331,62.5043
11.331,64.743
11.331,62.7208
11.331,65.094
11.331,64.2058
11.331,63.6643
11.3311,63.738
11.3311,62.9641
11.3311,65.4423
11.3311,63.8311
11.3311,62.9353
11.3311,63.4606
11.3311,64.0602
11.3311,63.5612
11.3311,62.461
11.331,62.1188
11.3311,65.6597
11.3311,65.6597
11.3311,63.0079
11.331,63.0546
11.331,64.7408
11.3311,62.5547
11.331,62.6638
11.331,61.7963
11.331,61.8273
11.331,65.2703
11.331,62.6148
11.331,61.8415
11.331,61.508
11.3309,62.0113
11.3309,62.3227
11.3309,60.7798
11.3308,61.7467
11.3308,63.5271
11.3308,63.8539
11.3308,65.5494
11.3308,64.0215
11.3308,63.4692
11.3308,62.4264
11.3308,62.7541
11.3308,63.2731
11.3308,61.192
11.3308,65.3607
11.3308,65.3549
11.3308,63.7062
11.3308,66.0741
11.3308,63.5033
11.3308,64.6901
11.3308,64.4958
11.3309,64.5796
11.3309,64.0485
11.3309,63.453
11.3308,63.235
11.3308,62.9643
11.3308,63.0137
11.3308,62.5673
11.3308,62.7922
11.3307,62.8979
11.3307,63.2546
11.3307,62.2125
11.3307,63.0124
11.3306,61.9439
11.3306,62.9008
11.3306,63.5531
11.3306,62.157
11.3306,61.6966
11.3305,61.7164
11.3305,62.5558
11.3305,61.6486
11.3304,61.7141
11.3304,62.6245
11.3304,62.575
11.3304,63.344
11.3303,62.5317
11.3303,62.8686
11.3303,62.4373
11.3303,62.3654
11.3303,62.2117
11.3302,62.2027
11.3302,61.8299
11.3302,61.8111
11.3302,62.4731
11.3302,62.8223
11.3301,62.8174
11.3301,63.0851
11.3302,63.1938
11.3301,62.5844
11.3302,62.6997
11.3302,65.2432
11.3303,64.5427
11.3304,63.7044
11.3305,65.4718
11.3304,62.8743
11.3305,61.6639
11.3305,64.8336
11.3305,62.8323
11.3306,63.5032
11.3306,65.3594
11.3306,63.7186
11.3307,63.4414
11.3307,63.7956
11.3307,63.739
11.3307,63.6243
11.3307,63.4737
11.3307,66.0794
11.3307,64.0885
11.3308,63.5218
11.3307,63.6364
11.3307,63.486
11.3307,63.7192
11.3307,63.2017
11.3306,62.7852
